CustomerID,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn_Probability,Churn_Prediction,Satisfaction_Segment,OrderCount_Segment,Days_Segment,Tenure_Segment,OrderHike_Segment,Discount_Percentage
54752,1.9677419354838728,0.5666666666666667,1.0,0.6000000000000001,1.0,0.3,0,16.0,0.125,2.0,4.451612903225807,0.5476923076923077,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.32,0,Very High,Medium,Moderate,Regular,Moderate Increase,10
54950,15.741935483870968,0.0333333333333333,1.0,0.8,1.0,0.5,0,15.0,0.1875,4.0,4.451612903225807,0.7076923076923076,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.42,0,Very High,High,Moderate,Very Loyal,Very High Increase,10
54708,11.806451612903226,0.6666666666666666,0.6666666666666667,0.2,0.5,0.35,1,13.0,0.0625,3.0,4.451612903225807,0.4707692307692308,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.32,0,Medium,Medium,Moderate,Very Loyal,Low Increase,10
52657,17.70967741935484,0.4666666666666667,0.3333333333333333,0.4000000000000001,0.5,0.05,0,16.0,0.0625,1.0,0.0,0.3538461538461538,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4,0,Medium,Low,Recent,Very Loyal,Moderate Increase,20
52174,17.70967741935484,0.2666666666666666,0.6666666666666667,0.4000000000000001,0.5,0.05,0,12.0,0.0625,1.0,0.0,0.3661538461538461,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.41,0,Medium,Low,Recent,Very Loyal,Low Increase,20
51558,0.0,0.6666666666666666,0.3333333333333333,0.4000000000000001,0.5,0.05,0,14.0,0.0625,1.0,10.38709677419355,0.6153846153846154,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.32,0,Medium,Low,Inactive,New,Very High Increase,25
50897,0.0,0.3,0.6666666666666667,0.6000000000000001,1.0,0.15,0,12.0,0.0625,2.0,2.967741935483871,0.4430769230769231,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.4,0,Very High,Medium,Recent,New,Low Increase,10
52827,23.612903225806456,0.0333333333333333,1.0,0.8,0.5,0.5,1,14.0,0.0625,2.0,1.4838709677419355,0.5507692307692308,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.43,0,Medium,Medium,Recent,Very Loyal,Very High Increase,10
52108,17.70967741935484,0.0666666666666666,0.3333333333333333,0.4000000000000001,1.0,0.3,1,14.0,0.0,1.0,2.967741935483871,0.3692307692307692,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.45,0,Very High,Low,Recent,Very Loyal,Very High Increase,15
50738,17.70967741935484,0.5666666666666667,0.6666666666666667,0.8,0.5,0.1,0,13.0,0.0625,1.0,0.0,0.3784615384615384,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.39,0,Medium,Low,Recent,Very Loyal,Low Increase,20
51666,0.0,0.0666666666666666,0.6666666666666667,0.4000000000000001,0.5,0.05,1,11.0,0.0,1.0,5.935483870967743,0.4461538461538461,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.35,0,Medium,Low,Moderate,New,Low Increase,20
54375,1.9677419354838728,0.1333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.3,1,12.0,0.0625,2.0,7.419354838709679,0.4676923076923077,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.44,0,Very High,Medium,Inactive,Regular,Low Increase,10
52930,1.9677419354838728,0.0333333333333333,1.0,0.8,0.5,0.05,1,15.0,0.125,2.0,4.451612903225807,0.4984615384615384,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.34,0,Medium,Medium,Moderate,Regular,Very High Increase,10
54363,15.741935483870968,0.3666666666666666,0.6666666666666667,0.6000000000000001,0.5,0.1,1,18.0,0.1875,3.0,1.4838709677419355,0.5015384615384615,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.31,0,Medium,Medium,Recent,Very Loyal,Moderate Increase,10
53400,1.9677419354838728,0.3333333333333333,0.6666666666666667,0.8,1.0,0.05,1,23.0,0.125,2.0,4.451612903225807,0.4553846153846154,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.46,0,Very High,Medium,Moderate,Regular,High Increase,10
53962,1.9677419354838728,0.2666666666666666,0.6666666666666667,0.6000000000000001,0.75,0.1,0,14.0,0.125,2.0,1.4838709677419355,0.4676923076923077,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.41,0,High,Medium,Recent,Regular,Very High Increase,10
50752,0.0,0.7,0.6666666666666667,0.0,0.25,0.05,0,17.0,0.0,2.0,2.967741935483871,0.3907692307692307,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.31,0,Low,Medium,Recent,New,Moderate Increase,10
51098,17.70967741935484,0.7333333333333333,0.3333333333333333,0.8,0.5,0.05,0,11.0,0.0,1.0,0.0,0.3569230769230769,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.34,0,Medium,Low,Recent,Very Loyal,Low Increase,20
53892,1.9677419354838728,0.3,1.0,0.8,0.5,0.1,1,12.0,0.125,2.0,4.451612903225807,0.5076923076923077,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.39,0,Medium,Medium,Moderate,Regular,Low Increase,10
54727,21.64516129032258,0.9333333333333332,1.0,0.2,0.5,0.25,1,13.0,0.0625,2.0,5.935483870967743,0.5815384615384616,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.32,0,Medium,Medium,Moderate,Very Loyal,Low Increase,10
55003,1.9677419354838728,0.4333333333333333,1.0,0.6000000000000001,0.0,0.1,1,12.0,0.125,2.0,1.4838709677419355,0.4615384615384615,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.32,0,Low,Medium,Recent,Regular,Low Increase,10
53253,1.9677419354838728,0.0333333333333333,1.0,0.6000000000000001,0.25,0.1,1,14.0,0.375,8.0,13.35483870967742,0.4676923076923077,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.31,0,Low,Very High,Inactive,Regular,Very High Increase,10
50273,0.0,0.1333333333333333,0.3333333333333333,0.6000000000000001,0.25,0.05,1,11.0,0.0,1.0,4.451612903225807,0.4461538461538461,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.32,0,Low,Low,Moderate,New,Low Increase,25
55323,1.9677419354838728,0.3666666666666666,0.6666666666666667,0.8,1.0,0.5,0,18.0,0.0625,6.999999999999999,4.451612903225807,0.7015384615384616,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.34,0,Very High,Very High,Moderate,Regular,Moderate Increase,10
53411,1.9677419354838728,0.7666666666666666,0.6666666666666667,0.6000000000000001,0.5,0.25,1,12.0,0.0625,2.0,2.967741935483871,0.4492307692307692,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.38,0,Medium,Medium,Recent,Regular,Low Increase,10
52367,0.0,0.3,0.6666666666666667,0.6000000000000001,1.0,0.15,0,12.0,0.125,2.0,2.967741935483871,0.4430769230769231,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.41,0,Very High,Medium,Recent,New,Low Increase,10
50735,17.70967741935484,0.5,0.6666666666666667,0.8,0.25,0.0,1,18.0,0.0625,1.0,4.451612903225807,0.3753846153846153,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.32,0,Low,Low,Moderate,Very Loyal,Moderate Increase,25
52925,1.9677419354838728,0.5,0.6666666666666667,0.6000000000000001,0.25,0.3,1,14.0,0.0625,2.0,7.419354838709679,0.4584615384615385,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37,0,Low,Medium,Inactive,Regular,Very High Increase,10
53327,1.9677419354838728,0.8666666666666667,1.0,0.6000000000000001,0.75,0.1,1,20.0,0.0625,8.0,13.35483870967742,0.4461538461538461,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.37,0,High,Very High,Inactive,Regular,Very High Increase,10
53170,1.9677419354838728,0.2666666666666666,0.6666666666666667,0.6000000000000001,0.5,0.1,1,17.0,0.0625,2.0,4.451612903225807,0.4738461538461538,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.34,0,Medium,Medium,Moderate,Regular,Moderate Increase,10
53358,9.838709677419356,0.1,0.6666666666666667,1.0000000000000002,0.25,0.25,1,14.0,0.0625,2.0,1.4838709677419355,0.4707692307692308,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.32,0,Low,Medium,Recent,Loyal,Very High Increase,10
52318,17.70967741935484,0.0333333333333333,0.6666666666666667,0.4000000000000001,0.0,0.05,0,15.0,0.0625,1.0,0.0,0.3569230769230769,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.36,0,Low,Low,Recent,Very Loyal,Very High Increase,20
50747,17.70967741935484,0.5666666666666667,0.6666666666666667,0.4000000000000001,0.75,0.05,0,13.0,0.0,1.0,0.0,0.3753846153846153,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.31,0,High,Low,Recent,Very Loyal,Low Increase,25
53009,1.9677419354838728,0.2,0.6666666666666667,0.6000000000000001,0.75,0.1,1,13.0,0.0625,2.0,4.451612903225807,0.4615384615384615,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.44,0,High,Medium,Moderate,Regular,Low Increase,10
50150,0.0,0.1,0.6666666666666667,0.6000000000000001,0.5,0.05,0,17.0,0.0625,1.0,0.0,0.4061538461538461,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.4,0,Medium,Low,Recent,New,Moderate Increase,15
55434,1.9677419354838728,0.3,1.0,0.6000000000000001,1.0,0.1,1,18.0,0.0625,2.0,1.4838709677419355,0.4584615384615385,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.44,0,Very High,Medium,Recent,Regular,Moderate Increase,10
53927,1.9677419354838728,0.4666666666666667,1.0,0.8,1.0,0.3,1,14.0,0.1875,3.0,4.451612903225807,0.5723076923076923,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.46,0,Very High,Medium,Moderate,Regular,Very High Increase,10
53989,19.67741935483871,0.7333333333333333,1.0,0.6000000000000001,0.75,0.25,0,23.0,0.125,4.0,4.451612903225807,0.6584615384615384,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.32,0,High,High,Moderate,Very Loyal,High Increase,10
51510,0.0,0.25,0.6666666666666667,0.6000000000000001,0.5,0.05,1,15.0,0.0,1.0,1.4838709677419355,0.3876923076923076,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.33,0,Medium,Low,Recent,New,Very High Increase,25
51187,17.70967741935484,0.4666666666666667,0.3333333333333333,0.4000000000000001,0.5,0.05,0,16.0,0.0625,1.0,0.0,0.3538461538461538,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4,0,Medium,Low,Recent,Very Loyal,Moderate Increase,20
52073,0.0,0.1666666666666666,0.6666666666666667,0.4000000000000001,0.0,0.05,0,15.0,0.0,1.0,0.0,0.3415384615384615,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.35,0,Low,Low,Recent,New,Very High Increase,20
54530,9.838709677419356,0.3333333333333333,0.6666666666666667,0.8,0.75,0.05,1,17.0,0.1875,3.0,4.451612903225807,0.4676923076923077,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.39,0,High,Medium,Moderate,Loyal,Moderate Increase,10
50355,0.0,0.2333333333333333,0.6666666666666667,0.4000000000000001,0.5,0.05,1,16.0,0.0,1.0,2.967741935483871,0.3969230769230769,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.46,0,Medium,Low,Recent,New,Moderate Increase,15
51380,17.70967741935484,0.0,0.6666666666666667,0.4000000000000001,0.0,0.1,1,16.0,0.0,2.0,0.0,0.3784615384615384,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.44,0,Low,Medium,Recent,Very Loyal,Moderate Increase,10
53657,41.322580645161295,0.2666666666666666,0.6666666666666667,0.8,1.0,0.4,1,15.0,0.3125,6.0,4.451612903225807,0.6923076923076923,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.38,0,Very High,Very High,Moderate,Very Loyal,Very High Increase,10
53555,9.838709677419356,0.2,1.0,0.8,1.0,0.35,0,18.0,0.125,2.0,1.4838709677419355,0.4492307692307692,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.37,0,Very High,Medium,Recent,Loyal,Moderate Increase,10
55583,17.70967741935484,0.4,0.6666666666666667,0.6000000000000001,0.5,0.4,1,12.0,0.1875,3.0,4.451612903225807,0.4676923076923077,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.31,0,Medium,Medium,Moderate,Very Loyal,Low Increase,10
54161,9.838709677419356,0.0333333333333333,1.0,0.6000000000000001,0.0,0.45,1,12.0,0.0625,2.0,8.903225806451614,0.5692307692307692,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.32,0,Low,Medium,Inactive,Loyal,Low Increase,10
52342,0.0,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.0,0.05,1,11.0,0.0625,4.0,5.935483870967743,0.4861538461538461,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.44,0,Low,High,Moderate,New,Low Increase,10
50912,0.0,0.0666666666666666,0.6666666666666667,0.4000000000000001,0.0,0.3,1,13.0,0.125,2.0,2.967741935483871,0.4215384615384615,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.64,1,Low,Medium,Recent,New,Low Increase,10
50081,0.0,0.8999999999999999,0.3333333333333333,0.4000000000000001,0.25,0.05,0,22.0,0.0625,1.0,13.35483870967742,0.5415384615384615,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.66,1,Low,Low,Inactive,New,High Increase,20
50291,0.0,0.25,0.3333333333333333,0.8,0.5,0.0,0,16.0,0.0625,1.0,0.0,0.3815384615384615,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.6,1,Medium,Low,Recent,New,Moderate Increase,20
53397,7.870967741935484,0.8333333333333333,1.0,0.2,0.75,0.25,1,17.0,0.125,2.0,1.4838709677419355,0.7907692307692308,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.69,1,High,Medium,Recent,Loyal,Moderate Increase,10
51781,0.0,0.5,0.3333333333333333,0.4000000000000001,0.5,0.35,1,12.0,0.1875,2.0,10.38709677419355,0.7261538461538461,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.67,1,Medium,Medium,Inactive,New,Low Increase,10
51047,17.70967741935484,0.2333333333333333,0.6666666666666667,0.4000000000000001,1.0,0.15,1,14.0,0.0,1.0,4.451612903225807,0.3753846153846153,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.47,1,Very High,Low,Moderate,Very Loyal,Very High Increase,30
50080,1.9677419354838728,0.9666666666666666,0.6666666666666667,0.4000000000000001,1.0,0.35,1,19.0,0.0,1.0,0.0,0.5138461538461538,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.56,1,Very High,Low,Recent,Regular,Very High Increase,25
52782,0.0,0.25,0.3333333333333333,0.4000000000000001,1.0,0.05,1,11.0,0.0625,1.0,2.967741935483871,0.3815384615384615,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.66,1,Very High,Low,Recent,New,Low Increase,20
52482,0.0,0.25,0.3333333333333333,0.4000000000000001,0.75,0.05,1,17.0,0.0,1.0,0.0,0.3815384615384615,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.71,1,High,Low,Recent,New,Moderate Increase,25
53048,1.9677419354838728,0.0333333333333333,0.6666666666666667,0.8,0.75,0.1,1,12.0,0.125,2.0,4.451612903225807,0.4523076923076923,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.51,1,High,Medium,Moderate,Regular,Low Increase,10
54937,1.9677419354838728,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.0,0.1,1,15.0,0.125,2.0,4.451612903225807,0.4553846153846154,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.5,1,Low,Medium,Moderate,Regular,Very High Increase,10
50297,0.0,0.25,0.6666666666666667,0.6000000000000001,0.75,0.25,0,16.0,0.0,1.0,1.4838709677419355,0.3846153846153846,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.51,1,High,Low,Recent,New,Moderate Increase,25
50788,0.0,0.1333333333333333,0.6666666666666667,0.4000000000000001,0.25,0.05,1,20.0,0.0,2.0,2.967741935483871,0.3969230769230769,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.49,1,Low,Medium,Recent,New,Very High Increase,10
51457,0.0,0.2333333333333333,0.6666666666666667,0.8,0.5,0.05,1,24.0,0.0625,1.0,8.903225806451614,0.4953846153846153,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.72,1,Medium,Low,Inactive,New,Very High Increase,20
50316,0.0,0.7666666666666666,0.3333333333333333,0.4000000000000001,1.0,0.45,1,15.0,0.0625,1.0,2.967741935483871,0.6153846153846154,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.84,1,Very High,Low,Recent,New,Very High Increase,15
52423,0.0,0.25,0.6666666666666667,0.6000000000000001,1.0,0.3,0,13.0,0.0625,1.0,10.38709677419355,0.3815384615384615,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.67,1,Very High,Low,Inactive,New,Low Increase,20
54849,1.9677419354838728,0.7333333333333333,0.6666666666666667,0.8,0.75,0.1,1,14.0,0.125,2.0,1.4838709677419355,0.4492307692307692,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.63,1,High,Medium,Recent,Regular,Very High Increase,10
55136,37.38709677419356,0.4666666666666667,0.6666666666666667,0.2,0.5,0.35,1,18.0,0.0625,4.0,13.35483870967742,0.8061538461538462,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.71,1,Medium,High,Inactive,Very Loyal,Moderate Increase,10
52595,0.0,0.3,0.6666666666666667,0.8,0.75,0.05,0,13.0,0.125,2.0,2.967741935483871,0.3938461538461538,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.74,1,High,Medium,Recent,New,Low Increase,10
53544,1.9677419354838728,0.3333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.1,0,26.0,0.0625,2.0,1.4838709677419355,0.4646153846153846,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.55,1,Very High,Medium,Recent,Regular,Very High Increase,10
51935,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.05,1,11.0,0.0,1.0,0.0,0.3784615384615384,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.7,1,Very High,Low,Recent,New,Low Increase,20
55622,27.548387096774196,0.9666666666666666,0.6666666666666667,0.8,1.0,0.25,1,14.0,0.1875,2.0,1.4838709677419355,0.72,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.52,1,Very High,Medium,Recent,Very Loyal,Very High Increase,10
53076,1.9677419354838728,0.1666666666666666,0.6666666666666667,0.6000000000000001,0.25,0.95,1,24.0,0.125,2.0,1.4838709677419355,0.4553846153846154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.76,1,Low,Medium,Recent,Regular,Very High Increase,10
54263,1.9677419354838728,0.2333333333333333,1.0,0.8,0.0,0.1,1,19.0,0.0625,2.0,1.4838709677419355,0.4738461538461538,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.59,1,Low,Medium,Recent,Regular,Very High Increase,10
50908,3.93548387096774,0.0666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.1,1,23.0,0.0,1.0,0.0,0.4184615384615384,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.78,1,Very High,Low,Recent,Loyal,High Increase,15
50298,0.0,0.25,0.3333333333333333,0.6000000000000001,0.25,0.05,0,12.0,0.0625,1.0,0.0,0.3876923076923076,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.71,1,Low,Low,Recent,New,Low Increase,20
52551,17.70967741935484,0.0666666666666666,0.6666666666666667,0.4000000000000001,0.75,0.05,0,12.0,0.0,1.0,0.0,0.3507692307692308,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.74,1,High,Low,Recent,Very Loyal,Low Increase,20
