CustomerID,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn_Probability,Churn_Prediction
50908,0.06451612903225803,0.06666666666666665,0.3333333333333333,0.6000000000000001,1.0,0.1,1,0.8,0.0,0.0,0.0,0.41846153846153844,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.78,1
50298,0.0,0.25,0.3333333333333333,0.6000000000000001,0.25,0.05,0,0.06666666666666668,0.0625,0.0,0.0,0.38769230769230767,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.71,1
52551,0.2903225806451613,0.06666666666666665,0.6666666666666667,0.4000000000000001,0.75,0.05,0,0.06666666666666668,0.0,0.0,0.0,0.3507692307692308,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.74,1
50016,0.2903225806451613,0.2,0.6666666666666667,0.4000000000000001,1.0,0.2,1,0.7333333333333333,0.0625,0.0,0.06451612903225806,0.37230769230769234,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.51,1
50808,0.0,0.23333333333333334,0.3333333333333333,0.4000000000000001,0.5,0.15000000000000002,1,0.13333333333333333,0.0625,0.39999999999999997,0.22580645161290325,0.40923076923076923,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.47,1
52603,0.0,0.5333333333333333,0.6666666666666667,0.4000000000000001,0.5,0.1,0,0.13333333333333333,0.0,0.0,0.0,0.5599999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.79,1
50933,0.0,0.43333333333333335,0.3333333333333333,0.4000000000000001,0.75,0.25,0,0.0,0.0,0.0,0.0,0.48615384615384616,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.66,1
51245,0.0,0.43333333333333335,0.3333333333333333,0.4000000000000001,0.5,0.15000000000000002,1,0.0,0.125,0.06666666666666667,0.06451612903225806,0.6123076923076923,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.87,1
50169,0.0,0.13333333333333336,0.3333333333333333,0.6000000000000001,0.25,0.05,1,0.06666666666666668,0.4375,0.39999999999999997,0.12903225806451615,0.48615384615384616,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.83,1
52188,0.0,0.25,0.6666666666666667,0.4000000000000001,0.0,0.05,1,0.0,0.0625,0.0,0.0,0.3846153846153846,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.64,1
53126,0.03225806451612906,0.5333333333333333,0.6666666666666667,0.6000000000000001,0.5,0.4,1,0.13333333333333333,0.0625,0.4666666666666667,0.2580645161290323,0.803076923076923,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.52,1
51761,0.0,0.25,0.3333333333333333,0.8,0.5,0.0,0,0.3333333333333333,0.0,0.0,0.0,0.38153846153846155,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.61,1
52278,0.0,0.23333333333333334,0.3333333333333333,0.4000000000000001,0.5,0.15000000000000002,1,0.13333333333333333,0.25,0.39999999999999997,0.22580645161290325,0.40923076923076923,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.49,1
50882,0.0,0.9333333333333332,0.6666666666666667,0.6000000000000001,1.0,0.15000000000000002,0,0.6,0.0,0.0,0.09677419354838711,0.44,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.79,1
50545,0.06451612903225803,0.25,0.6666666666666667,0.4000000000000001,1.0,0.35,1,0.6666666666666666,0.0625,0.06666666666666667,0.06451612903225806,0.38153846153846155,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.61,1
52678,0.0,0.25,0.6666666666666667,0.6000000000000001,0.0,0.05,1,0.8666666666666667,0.0625,0.0,0.0,0.38153846153846155,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.96,1
53131,0.03225806451612906,0.7999999999999999,0.6666666666666667,0.6000000000000001,1.0,0.5,1,0.3333333333333333,0.125,0.06666666666666667,0.09677419354838711,0.6923076923076923,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.5,1
55108,0.5161290322580646,0.2,1.0,0.6000000000000001,0.75,0.5,1,0.6,0.5,0.4666666666666667,0.09677419354838711,0.6430769230769231,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.65,1
51189,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.2,1,0.26666666666666666,0.0625,0.06666666666666667,0.0,0.37846153846153846,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.72,1
51173,0.2903225806451613,0.6666666666666666,0.6666666666666667,0.4000000000000001,0.75,0.0,1,0.0,0.0,0.0,0.12903225806451615,0.37230769230769234,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.65,1
53604,0.2903225806451613,0.1,1.0,1.0000000000000002,0.75,0.15000000000000002,1,0.26666666666666666,0.0625,0.06666666666666667,0.3870967741935485,0.9630769230769232,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.6,1
50953,0.0,0.25,0.6666666666666667,0.6000000000000001,1.0,0.30000000000000004,0,0.13333333333333333,0.0,0.0,0.22580645161290325,0.38153846153846155,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.68,1
50585,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.0,1,0.7333333333333333,0.0625,0.0,0.06451612903225806,0.37846153846153846,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.88,1
51486,0.0,0.3,0.3333333333333333,0.4000000000000001,1.0,0.35,0,0.7333333333333333,0.0625,0.0,0.12903225806451615,0.4369230769230769,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.68,1
50539,0.0,0.6,0.6666666666666667,0.4000000000000001,0.25,0.05,0,0.5333333333333333,0.0625,0.0,0.0,0.39076923076923076,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.61,1
55514,0.03225806451612906,0.5666666666666667,0.6666666666666667,1.0000000000000002,1.0,0.1,1,0.8666666666666667,0.0625,0.2,0.03225806451612903,0.4553846153846154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.58,1
55332,0.12903225806451613,0.26666666666666666,1.0,0.6000000000000001,1.0,0.2,1,0.26666666666666666,0.0625,0.06666666666666667,0.12903225806451615,0.4523076923076923,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6,1
55314,0.03225806451612906,0.13333333333333336,1.0,0.6000000000000001,0.0,0.1,1,0.13333333333333333,0.125,0.06666666666666667,0.03225806451612903,0.4338461538461538,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,1
50246,0.0,0.4,0.6666666666666667,0.2,0.75,0.05,0,0.26666666666666666,0.0,0.0,0.0,0.39076923076923076,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.68,1
51860,0.0,0.1,0.6666666666666667,0.4000000000000001,1.0,0.05,1,0.0,0.3125,0.5333333333333333,0.22580645161290325,0.40923076923076923,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.74,1
51610,0.0,0.06666666666666665,0.6666666666666667,0.4000000000000001,0.5,0.1,0,0.0,0.0,0.0,0.0,0.41538461538461535,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.59,1
50656,0.0,0.7999999999999999,0.6666666666666667,0.6000000000000001,1.0,0.05,0,0.06666666666666668,0.0,0.0,0.2903225806451613,0.5753846153846154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.67,1
53827,0.03225806451612906,0.8333333333333333,0.6666666666666667,0.6000000000000001,0.75,0.1,1,0.4666666666666667,0.0625,0.06666666666666667,0.03225806451612903,0.4584615384615385,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.48,1
51372,0.0,0.5333333333333333,0.6666666666666667,0.8,1.0,0.05,1,0.7333333333333333,0.0,0.3333333333333333,0.22580645161290325,0.4276923076923077,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.79,1
53529,0.1935483870967742,0.43333333333333335,0.6666666666666667,0.6000000000000001,1.0,0.05,1,0.13333333333333333,0.0625,0.8666666666666667,0.48387096774193555,0.8092307692307692,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.49,1
54999,0.1935483870967742,0.43333333333333335,0.6666666666666667,0.6000000000000001,1.0,0.05,1,0.13333333333333333,0.0625,0.8666666666666667,0.48387096774193555,0.8092307692307692,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.49,1
50712,0.0,0.7666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.05,0,0.13333333333333333,0.0,0.13333333333333333,0.32258064516129037,0.5323076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.66,1
54206,0.16129032258064518,0.43333333333333335,0.6666666666666667,0.6000000000000001,0.5,0.1,0,0.26666666666666666,0.125,1.0,0.2903225806451613,0.9846153846153847,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.48,1
51320,0.6129032258064517,0.25,0.6666666666666667,0.4000000000000001,0.5,0.4,0,0.0,0.375,0.5333333333333333,0.2580645161290323,0.37846153846153846,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.53,1
50677,0.41935483870967744,0.0,0.3333333333333333,0.4000000000000001,0.5,0.15000000000000002,1,0.2,0.0,0.0,0.0,0.4523076923076923,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.67,1
50565,0.0,0.13333333333333336,0.6666666666666667,0.4000000000000001,1.0,0.05,0,0.5333333333333333,0.0625,0.0,0.0,0.4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.78,1
54060,0.03225806451612906,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.5,0.2,1,0.06666666666666668,0.1875,0.13333333333333333,0.09677419354838711,0.6892307692307692,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.59,1
50474,0.0,0.06666666666666665,0.3333333333333333,0.4000000000000001,0.5,0.30000000000000004,0,0.4,0.0,0.06666666666666667,0.03225806451612903,0.4430769230769231,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.72,1
51789,0.0,0.13333333333333336,0.6666666666666667,0.6000000000000001,0.5,0.25,0,0.3333333333333333,0.0,0.0,0.06451612903225806,0.4276923076923077,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.77,1
52821,0.03225806451612906,0.5666666666666667,1.0,1.0000000000000002,1.0,0.1,1,0.8,0.3125,0.39999999999999997,0.2580645161290323,0.5046153846153846,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.58,1
52292,0.0967741935483871,0.8333333333333333,0.3333333333333333,0.6000000000000001,0.75,0.1,1,0.06666666666666668,0.0625,0.0,0.0,0.5876923076923077,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.77,1
52182,0.0,0.7666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.05,0,0.13333333333333333,0.0625,0.13333333333333333,0.32258064516129037,0.5323076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.64,1
52601,0.0,0.5333333333333333,0.6666666666666667,0.4000000000000001,1.0,0.1,1,0.6,0.0625,0.0,0.0,0.5723076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.79,1
50018,0.0,0.16666666666666669,0.3333333333333333,0.6000000000000001,0.5,0.05,1,0.0,0.0625,0.0,0.09677419354838711,0.48307692307692307,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.81,1
52094,0.0,0.9666666666666666,0.6666666666666667,0.8,1.0,0.4,0,0.4666666666666667,0.0625,0.06666666666666667,0.06451612903225806,0.46153846153846156,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.86,1
55557,0.5483870967741935,0.8333333333333333,1.0,0.6000000000000001,1.0,0.35,1,0.2,0.0625,0.13333333333333333,0.09677419354838711,0.7046153846153846,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.58,1
54618,0.03225806451612906,0.2,1.0,0.6000000000000001,0.75,0.1,1,0.26666666666666666,0.125,0.06666666666666667,0.03225806451612903,0.4430769230769231,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.78,1
51478,0.0,0.6666666666666666,0.6666666666666667,0.8,0.5,0.15000000000000002,1,0.0,0.0,0.06666666666666667,0.06451612903225806,0.4492307692307692,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.49,1
52659,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.2,1,0.26666666666666666,0.125,0.06666666666666667,0.0,0.37846153846153846,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.72,1
50110,0.0,0.25,0.3333333333333333,0.4000000000000001,0.25,0.25,1,0.13333333333333333,0.0,0.0,0.12903225806451615,0.38153846153846155,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.55,1
52700,0.6129032258064517,0.25,0.6666666666666667,0.4000000000000001,0.0,0.05,0,0.3333333333333333,0.0,0.0,0.0,0.38769230769230767,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.49,1
51596,0.0,0.3333333333333333,0.6666666666666667,0.4000000000000001,0.5,0.30000000000000004,0,0.0,0.0,0.0,0.0,0.6153846153846154,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.6,1
50587,0.0,0.25,0.6666666666666667,0.6000000000000001,1.0,0.30000000000000004,1,0.6,0.0625,0.0,0.0,0.38153846153846155,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.85,1
50438,0.0,0.0,0.6666666666666667,0.4000000000000001,0.25,0.05,1,0.13333333333333333,0.3125,0.39999999999999997,0.2580645161290323,0.39076923076923076,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.79,1
53774,0.12903225806451613,0.3333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.2,0,0.26666666666666666,0.125,0.06666666666666667,0.03225806451612903,0.4461538461538461,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.49,1
50013,0.0,0.16666666666666669,0.3333333333333333,0.4000000000000001,0.5,0.05,1,0.13333333333333333,0.125,0.06666666666666667,0.06451612903225806,0.4123076923076923,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.67,1
50430,0.0,0.23333333333333334,0.3333333333333333,0.6000000000000001,1.0,0.4,0,0.5333333333333333,0.0625,0.0,0.22580645161290325,0.5169230769230769,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.6,1
51346,0.12903225806451613,0.0,0.6666666666666667,0.4000000000000001,0.0,0.4,1,0.0,0.0,0.0,0.16129032258064518,0.4923076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.57,1
51562,0.0,0.8666666666666667,0.3333333333333333,0.6000000000000001,1.0,0.25,0,0.26666666666666666,0.0625,0.0,0.03225806451612903,0.5138461538461538,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.79,1
50857,0.0,0.6,0.6666666666666667,0.4000000000000001,0.5,0.0,1,0.4666666666666667,0.1875,0.13333333333333333,0.06451612903225806,0.4492307692307692,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.64,1
52452,0.0,0.033333333333333326,0.6666666666666667,0.6000000000000001,1.0,0.05,0,0.0,0.0625,0.3333333333333333,0.22580645161290325,0.6061538461538462,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7,1
52517,0.2903225806451613,0.23333333333333334,0.6666666666666667,0.4000000000000001,1.0,0.15000000000000002,1,0.2,0.0,0.0,0.09677419354838711,0.37538461538461537,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.47,1
53946,0.03225806451612906,0.5666666666666667,1.0,0.6000000000000001,1.0,0.15000000000000002,1,0.6666666666666666,0.0625,0.06666666666666667,0.09677419354838711,0.6492307692307693,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.67,1
52788,0.0,0.033333333333333326,0.3333333333333333,0.4000000000000001,0.0,0.45000000000000007,1,0.2,0.125,0.06666666666666667,0.06451612903225806,0.4553846153846154,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.74,1
52403,0.0,0.43333333333333335,0.3333333333333333,0.4000000000000001,0.75,0.25,0,0.0,0.0625,0.0,0.0,0.48615384615384616,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.66,1
51919,0.0,0.26666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.30000000000000004,0,0.4,0.0,0.0,0.06451612903225806,0.4707692307692308,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.81,1
53144,0.03225806451612906,0.6,0.6666666666666667,0.6000000000000001,0.5,0.05,1,0.06666666666666668,0.0625,0.06666666666666667,0.03225806451612903,0.4676923076923077,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.57,1
52358,0.2903225806451613,0.033333333333333326,0.3333333333333333,0.8,0.5,0.05,0,0.06666666666666668,0.0,0.0,0.0,0.3507692307692308,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.72,1
54268,0.03225806451612906,0.2,0.6666666666666667,0.8,0.5,0.1,1,0.06666666666666668,0.0625,0.06666666666666667,0.12903225806451615,0.5599999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.55,1
